,elementId,processId,concept:name,lifecycle:transition,time:timestamp,case:concept:name,case:LogType,resourceId,org:resource,resourceCost
183,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 13:45:33.013,408,MXML.EnactmentLog,,,
184,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 13:45:33.013,408,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
185,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 13:47:35.538,408,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,2.0420833333333333
186,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 13:47:35.538,408,MXML.EnactmentLog,,,
187,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 13:47:35.538,408,MXML.EnactmentLog,,,
188,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 13:47:35.538,408,MXML.EnactmentLog,,,
189,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 12:36:27.546,404,MXML.EnactmentLog,,,
190,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-20 12:36:27.546,404,MXML.EnactmentLog,,,
191,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-20 12:36:27.546,404,MXML.EnactmentLog,,,
192,Activity_10i2g12,Process_1,Task A,assign,2023-06-20 12:36:27.546,404,MXML.EnactmentLog,,,
193,Activity_10i2g12,Process_1,Task A,start,2023-06-20 12:36:27.546,404,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000010,
194,Activity_10i2g12,Process_1,Task A,complete,2023-06-20 12:40:18.295,404,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000010,3.204847222222222
195,Activity_0noog4x,Process_1,Task B,assign,2023-06-20 12:40:18.295,404,MXML.EnactmentLog,,,
196,Activity_0noog4x,Process_1,Task B,start,2023-06-20 12:40:18.295,404,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
197,Activity_0noog4x,Process_1,Task B,complete,2023-06-20 13:08:16.798,404,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,27.97505
198,Activity_1df8of5,Process_1,Task D,assign,2023-06-20 13:08:16.798,404,MXML.EnactmentLog,,,
199,Activity_1df8of5,Process_1,Task D,start,2023-06-20 13:08:16.798,404,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,
200,Activity_1df8of5,Process_1,Task D,complete,2023-06-20 13:19:31.071,404,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,11.237883333333334
201,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 13:19:31.071,404,MXML.EnactmentLog,,,
202,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 13:19:31.071,404,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
203,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 13:49:36.315,404,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,30.0874
204,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 13:49:36.315,404,MXML.EnactmentLog,,,
205,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 13:49:36.315,404,MXML.EnactmentLog,,,
206,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 13:49:36.315,404,MXML.EnactmentLog,,,
207,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-22 15:57:09.494,520,MXML.EnactmentLog,,,
208,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-22 15:57:09.494,520,MXML.EnactmentLog,,,
209,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-22 15:57:09.494,520,MXML.EnactmentLog,,,
210,Activity_10i2g12,Process_1,Task A,assign,2023-06-22 15:57:09.494,520,MXML.EnactmentLog,,,
211,Activity_10i2g12,Process_1,Task A,start,2023-06-22 15:57:09.494,520,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,
212,Activity_10i2g12,Process_1,Task A,complete,2023-06-22 16:00:51.811,520,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,3.087736111111111
213,Activity_0noog4x,Process_1,Task B,assign,2023-06-22 16:00:51.811,520,MXML.EnactmentLog,,,
214,Activity_0noog4x,Process_1,Task B,start,2023-06-22 16:00:51.811,520,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,
215,Activity_0noog4x,Process_1,Task B,complete,2023-06-22 16:21:43.043,520,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,20.853866666666665
216,Activity_1df8of5,Process_1,Task D,assign,2023-06-22 16:21:43.043,520,MXML.EnactmentLog,,,
217,Activity_1df8of5,Process_1,Task D,start,2023-06-22 16:21:43.043,520,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
218,Activity_1df8of5,Process_1,Task D,complete,2023-06-22 16:24:28.365,520,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,2.7553666666666667
219,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-22 16:24:28.365,520,MXML.EnactmentLog,,,
220,Activity_1hsmk9h,Process_1,Task E,start,2023-06-22 16:24:28.365,520,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,
221,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-22 16:49:34.936,520,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,25.109516666666664
222,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-22 16:49:34.936,520,MXML.EnactmentLog,,,
223,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-22 16:49:34.936,520,MXML.EnactmentLog,,,
224,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-22 16:49:34.936,520,MXML.EnactmentLog,,,
225,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 12:56:48.600,406,MXML.EnactmentLog,,,
226,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-20 12:56:48.600,406,MXML.EnactmentLog,,,
227,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-20 12:56:48.600,406,MXML.EnactmentLog,,,
228,Activity_10i2g12,Process_1,Task A,assign,2023-06-20 12:56:48.600,406,MXML.EnactmentLog,,,
229,Activity_10i2g12,Process_1,Task A,start,2023-06-20 12:56:48.600,406,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000013,
230,Activity_10i2g12,Process_1,Task A,complete,2023-06-20 13:00:58.624,406,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000013,3.4725555555555556
231,Activity_0noog4x,Process_1,Task B,assign,2023-06-20 13:00:58.624,406,MXML.EnactmentLog,,,
232,Activity_0noog4x,Process_1,Task B,start,2023-06-20 13:00:58.624,406,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
233,Activity_0noog4x,Process_1,Task B,complete,2023-06-20 13:01:11.246,406,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,0.21036666666666665
234,Activity_1df8of5,Process_1,Task D,assign,2023-06-20 13:01:11.246,406,MXML.EnactmentLog,,,
235,Activity_1df8of5,Process_1,Task D,start,2023-06-20 13:01:11.246,406,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
236,Activity_1df8of5,Process_1,Task D,complete,2023-06-20 13:02:38.264,406,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,1.4503
237,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 13:02:38.264,406,MXML.EnactmentLog,,,
238,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 13:02:38.264,406,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,
239,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 13:10:34.032,406,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,7.929466666666666
240,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 13:10:34.032,406,MXML.EnactmentLog,,,
241,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 13:10:34.032,406,MXML.EnactmentLog,,,
242,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 13:10:34.032,406,MXML.EnactmentLog,,,
243,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 13:37:07.854,410,MXML.EnactmentLog,,,
244,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-20 13:37:07.854,410,MXML.EnactmentLog,,,
245,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-20 13:37:07.854,410,MXML.EnactmentLog,,,
246,Activity_10i2g12,Process_1,Task A,assign,2023-06-20 13:37:07.854,410,MXML.EnactmentLog,,,
247,Activity_10i2g12,Process_1,Task A,start,2023-06-20 13:37:07.854,410,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,
248,Activity_10i2g12,Process_1,Task A,complete,2023-06-20 13:40:56.362,410,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000014,3.173722222222222
249,Activity_0noog4x,Process_1,Task B,assign,2023-06-20 13:40:56.362,410,MXML.EnactmentLog,,,
250,Activity_0noog4x,Process_1,Task B,start,2023-06-20 13:40:56.362,410,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
251,Activity_0noog4x,Process_1,Task B,complete,2023-06-20 13:42:53.715,410,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,1.9558833333333332
252,Activity_1df8of5,Process_1,Task D,assign,2023-06-20 13:42:53.715,410,MXML.EnactmentLog,,,
253,Activity_08imrmf,Process_1,Task C,assign,2023-06-20 13:42:53.715,410,MXML.EnactmentLog,,,
254,Activity_1df8of5,Process_1,Task D,start,2023-06-20 13:42:53.715,410,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,
255,Activity_08imrmf,Process_1,Task C,start,2023-06-20 13:42:53.715,410,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000020,
256,Activity_08imrmf,Process_1,Task C,complete,2023-06-20 13:47:08.621,410,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000020,3.5403611111111113
257,Activity_1df8of5,Process_1,Task D,complete,2023-06-20 13:59:11.862,410,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000009,16.30245
258,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 13:59:11.862,410,MXML.EnactmentLog,,,
259,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 13:59:11.862,410,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
260,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 14:00:55.594,410,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,1.7288666666666668
261,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 14:00:55.594,410,MXML.EnactmentLog,,,
262,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 14:00:55.594,410,MXML.EnactmentLog,,,
263,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 14:00:55.594,410,MXML.EnactmentLog,,,
264,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 13:46:04.032,411,MXML.EnactmentLog,,,
265,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-20 13:46:04.032,411,MXML.EnactmentLog,,,
266,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-20 13:46:04.032,411,MXML.EnactmentLog,,,
267,Activity_10i2g12,Process_1,Task A,assign,2023-06-20 13:46:04.032,411,MXML.EnactmentLog,,,
268,Activity_10i2g12,Process_1,Task A,start,2023-06-20 13:46:04.032,411,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000001,
269,Activity_10i2g12,Process_1,Task A,complete,2023-06-20 13:49:32.441,411,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000001,2.894569444444444
270,Activity_0noog4x,Process_1,Task B,assign,2023-06-20 13:49:32.441,411,MXML.EnactmentLog,,,
271,Activity_0noog4x,Process_1,Task B,start,2023-06-20 13:49:32.441,411,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,
272,Activity_0noog4x,Process_1,Task B,complete,2023-06-20 13:51:03.043,411,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000002,1.5100333333333333
273,Activity_08imrmf,Process_1,Task C,assign,2023-06-20 13:51:03.043,411,MXML.EnactmentLog,,,
274,Activity_08imrmf,Process_1,Task C,start,2023-06-20 13:51:03.043,411,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000002,
275,Activity_08imrmf,Process_1,Task C,complete,2023-06-20 13:55:18.904,411,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000002,3.553625
276,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 13:55:18.904,411,MXML.EnactmentLog,,,
277,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 13:55:18.904,411,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,
278,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 13:58:33.586,411,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,3.2447
279,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 13:58:33.586,411,MXML.EnactmentLog,,,
280,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 13:58:33.586,411,MXML.EnactmentLog,,,
281,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 13:58:33.586,411,MXML.EnactmentLog,,,
282,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 11:54:42.829,400,MXML.EnactmentLog,,,
283,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-20 11:54:42.829,400,MXML.EnactmentLog,,,
284,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-20 11:54:42.829,400,MXML.EnactmentLog,,,
285,Activity_10i2g12,Process_1,Task A,assign,2023-06-20 11:54:42.829,400,MXML.EnactmentLog,,,
286,Activity_10i2g12,Process_1,Task A,start,2023-06-20 11:54:42.829,400,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000004,
287,Activity_10i2g12,Process_1,Task A,complete,2023-06-20 11:59:17.072,400,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000004,3.8089305555555555
288,Activity_0noog4x,Process_1,Task B,assign,2023-06-20 11:59:17.072,400,MXML.EnactmentLog,,,
289,Activity_0noog4x,Process_1,Task B,start,2023-06-20 11:59:17.072,400,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,
290,Activity_0noog4x,Process_1,Task B,complete,2023-06-20 11:59:52.561,400,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,0.5914833333333332
291,Activity_1df8of5,Process_1,Task D,assign,2023-06-20 11:59:52.561,400,MXML.EnactmentLog,,,
292,Activity_08imrmf,Process_1,Task C,assign,2023-06-20 11:59:52.561,400,MXML.EnactmentLog,,,
293,Activity_1df8of5,Process_1,Task D,start,2023-06-20 11:59:52.561,400,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
294,Activity_08imrmf,Process_1,Task C,start,2023-06-20 11:59:52.561,400,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000007,
295,Activity_1df8of5,Process_1,Task D,complete,2023-06-20 12:00:51.883,400,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,0.9887
296,Activity_08imrmf,Process_1,Task C,complete,2023-06-20 12:06:14.278,400,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000007,5.301625
297,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 12:06:14.278,400,MXML.EnactmentLog,,,
298,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 12:06:14.278,400,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,
299,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 12:10:47.945,400,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000001,4.561116666666666
300,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 12:10:47.945,400,MXML.EnactmentLog,,,
301,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 12:10:47.945,400,MXML.EnactmentLog,,,
302,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 12:10:47.945,400,MXML.EnactmentLog,,,
303,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 13:57:27.718,412,MXML.EnactmentLog,,,
304,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-20 13:57:27.718,412,MXML.EnactmentLog,,,
305,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-20 13:57:27.718,412,MXML.EnactmentLog,,,
306,Activity_10i2g12,Process_1,Task A,assign,2023-06-20 13:57:27.718,412,MXML.EnactmentLog,,,
307,Activity_10i2g12,Process_1,Task A,start,2023-06-20 13:57:27.718,412,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000003,
308,Activity_10i2g12,Process_1,Task A,complete,2023-06-20 14:01:31.358,412,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000003,3.383888888888889
309,Activity_0noog4x,Process_1,Task B,assign,2023-06-20 14:01:31.358,412,MXML.EnactmentLog,,,
310,Activity_0noog4x,Process_1,Task B,start,2023-06-20 14:01:31.358,412,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
311,Activity_0noog4x,Process_1,Task B,complete,2023-06-20 14:18:42.631,412,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,17.187883333333332
312,Activity_08imrmf,Process_1,Task C,assign,2023-06-20 14:18:42.631,412,MXML.EnactmentLog,,,
313,Activity_08imrmf,Process_1,Task C,start,2023-06-20 14:18:42.631,412,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000008,
314,Activity_08imrmf,Process_1,Task C,complete,2023-06-20 14:23:11.477,412,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000008,3.733972222222222
315,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 14:23:11.477,412,MXML.EnactmentLog,,,
316,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 14:23:11.477,412,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,
317,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 14:38:15.097,412,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000004,15.060333333333332
318,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 14:38:15.097,412,MXML.EnactmentLog,,,
319,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 14:38:15.097,412,MXML.EnactmentLog,,,
320,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 14:38:15.097,412,MXML.EnactmentLog,,,
321,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 12:04:51.628,401,MXML.EnactmentLog,,,
322,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-20 12:04:51.628,401,MXML.EnactmentLog,,,
323,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-20 12:04:51.628,401,MXML.EnactmentLog,,,
324,Activity_10i2g12,Process_1,Task A,assign,2023-06-20 12:04:51.628,401,MXML.EnactmentLog,,,
325,Activity_10i2g12,Process_1,Task A,start,2023-06-20 12:04:51.628,401,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000005,
326,Activity_10i2g12,Process_1,Task A,complete,2023-06-20 12:09:06.285,401,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000005,3.5369027777777777
327,Activity_0noog4x,Process_1,Task B,assign,2023-06-20 12:09:06.285,401,MXML.EnactmentLog,,,
328,Activity_0noog4x,Process_1,Task B,start,2023-06-20 12:09:06.285,401,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,
329,Activity_0noog4x,Process_1,Task B,complete,2023-06-20 12:09:13.292,401,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000006,0.11678333333333332
330,Activity_1df8of5,Process_1,Task D,assign,2023-06-20 12:09:13.292,401,MXML.EnactmentLog,,,
331,Activity_1df8of5,Process_1,Task D,start,2023-06-20 12:09:13.292,401,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,
332,Activity_1df8of5,Process_1,Task D,complete,2023-06-20 12:09:23.510,401,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000007,0.1703
333,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 12:09:23.510,401,MXML.EnactmentLog,,,
334,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 12:09:23.510,401,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,
335,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 12:11:26.591,401,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000003,2.0513500000000002
336,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 12:11:26.591,401,MXML.EnactmentLog,,,
337,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 12:11:26.591,401,MXML.EnactmentLog,,,
338,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 12:11:26.591,401,MXML.EnactmentLog,,,
339,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 12:24:13.716,403,MXML.EnactmentLog,,,
340,StartEvent_1,Process_1,EVENT 1 START,start,2023-06-20 12:24:13.716,403,MXML.EnactmentLog,,,
341,StartEvent_1,Process_1,EVENT 1 START,complete,2023-06-20 12:24:13.716,403,MXML.EnactmentLog,,,
342,Activity_10i2g12,Process_1,Task A,assign,2023-06-20 12:24:13.716,403,MXML.EnactmentLog,,,
343,Activity_10i2g12,Process_1,Task A,start,2023-06-20 12:24:13.716,403,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000006,
344,Activity_10i2g12,Process_1,Task A,complete,2023-06-20 12:28:53.281,403,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000006,3.8828472222222223
345,Activity_0noog4x,Process_1,Task B,assign,2023-06-20 12:28:53.281,403,MXML.EnactmentLog,,,
346,Activity_0noog4x,Process_1,Task B,start,2023-06-20 12:28:53.281,403,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000008,
347,Activity_0noog4x,Process_1,Task B,complete,2023-06-20 12:29:58.367,403,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000008,1.0847666666666667
348,Activity_1df8of5,Process_1,Task D,assign,2023-06-20 12:29:58.367,403,MXML.EnactmentLog,,,
349,Activity_08imrmf,Process_1,Task C,assign,2023-06-20 12:29:58.367,403,MXML.EnactmentLog,,,
350,Activity_1df8of5,Process_1,Task D,start,2023-06-20 12:29:58.367,403,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,
351,Activity_08imrmf,Process_1,Task C,start,2023-06-20 12:29:58.367,403,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000009,
352,Activity_08imrmf,Process_1,Task C,complete,2023-06-20 12:35:21.255,403,MXML.EnactmentLog,qbp_ce13eb58-27dd-4055-9696-e253e2881446,Resource 1-000009,4.484555555555556
353,Activity_1df8of5,Process_1,Task D,complete,2023-06-20 12:36:24.552,403,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000005,6.436416666666666
354,Activity_1hsmk9h,Process_1,Task E,assign,2023-06-20 12:36:24.552,403,MXML.EnactmentLog,,,
355,Activity_1hsmk9h,Process_1,Task E,start,2023-06-20 12:36:24.552,403,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,
356,Activity_1hsmk9h,Process_1,Task E,complete,2023-06-20 12:40:16.448,403,MXML.EnactmentLog,qbp_e1e99767-68be-41c0-b6ab-6db13a47e1ca,Resource 2-000010,3.864933333333333
357,Event_00yphyp,Process_1,EVENT 7 END,assign,2023-06-20 12:40:16.448,403,MXML.EnactmentLog,,,
358,Event_00yphyp,Process_1,EVENT 7 END,start,2023-06-20 12:40:16.448,403,MXML.EnactmentLog,,,
359,Event_00yphyp,Process_1,EVENT 7 END,complete,2023-06-20 12:40:16.448,403,MXML.EnactmentLog,,,
360,StartEvent_1,Process_1,EVENT 1 START,assign,2023-06-20 14:07:04.272,413,MXML.EnactmentLog,,,
